t:,42,xt:,-0.298644,0.267385,-0.438248,0.00181227,-0.000728665,0.00213464u:,-8.72296e-05,2.80265e-05,-0.00012221
t:,43,xt:,-0.248042,0.244725,-0.377658,0.00164809,-0.000809247,0.00202653u:,-9.52526e-05,4.65094e-05,-0.000139395
t:,44,xt:,-0.202587,0.220367,-0.320858,0.00147723,-0.000860299,0.0018992u:,-9.87648e-05,6.16921e-05,-0.00015077
t:,45,xt:,-0.162327,0.195101,-0.268248,0.00130534,-0.00088502,0.00175861u:,-9.8665e-05,7.3678e-05,-0.000157178
t:,46,xt:,-0.127169,0.169617,-0.220074,0.00113699,-0.000886804,0.00160987u:,-9.57607e-05,8.26401e-05,-0.0001594
t:,47,xt:,-0.0969117,0.144508,-0.176453,0.00097574,-0.000869106,0.00145732u:,-9.07588e-05,8.88016e-05,-0.000158156
t:,48,xt:,-0.0712711,0.120263,-0.137394,0.000824244,-0.000835338,0.00130459u:,-8.42692e-05,9.24255e-05,-0.000154102
t:,49,xt:,-0.049904,0.097279,-0.102814,0.000684377,-0.000788774,0.00115464u:,-7.68106e-05,9.37952e-05,-0.000147827
t:,50,xt:,-0.0324289,0.0758589,-0.0725617,0.000557337,-0.000732486,0.00100984u:,-6.88166e-05,9.32078e-05,-0.000139856
t:,51,xt:,-0.0184437,0.0562231,-0.0464291,0.00044375,-0.000669296,0.000872038u:,-6.06411e-05,9.09617e-05,-0.000130653
t:,52,xt:,-0.00753958,0.0385157,-0.0241673,0.000343766,-0.000601738,0.000742605u:,-5.25662e-05,8.73485e-05,-0.000120618
t:,53,xt:,0.000686408,0.0228137,-0.00549841,0.000257152,-0.000532045,0.0006225u:,-4.48097e-05,8.26476e-05,-0.000110096
t:,54,xt:,0.00662262,0.009136,0.00987389,0.000183371,-0.000462139,0.000512328u:,-3.75322e-05,7.71205e-05,-9.9377e-05
t:,55,xt:,0.0106355,-0.00254764,0.0222552,0.000121663,-0.000393631,0.000412396u:,-3.08462e-05,7.10065e-05,-8.87033e-05
t:,56,xt:,0.0130645,-0.0123078,0.0319527,7.11012e-05,-0.000327838,0.000322756u:,-2.48214e-05,6.45217e-05,-7.82712e-05
t:,57,xt:,0.0142186,-0.0202469,0.0392694,3.06576e-05,-0.000265794,0.000243254u:,-1.94937e-05,5.7856e-05,-6.82373e-05
t:,58,xt:,0.0143748,-0.026492,0.0444987,-7.55199e-07,-0.000208273,0.00017357u:,-1.48702e-05,5.11736e-05,-5.87217e-05
t:,59,xt:,0.0137767,-0.0311871,0.0479205,-2.42415e-05,-0.000155816,0.000113251u:,-1.09353e-05,4.46133e-05,-4.98125e-05
t:,60,xt:,0.0126356,-0.0344874,0.0497985,-4.089e-05,-0.000108753,6.17505e-05u:,-7.6564e-06,3.82885e-05,-4.15704e-05
t:,61,xt:,0.0111311,-0.0365534,0.050378,-5.17482e-05,-6.72355e-05,1.84493e-05u:,-4.98805e-06,3.22899e-05,-3.40321e-05
t:,62,xt:,0.00941284,-0.0375466,0.0498845,-5.78031e-05,-3.12577e-05,-1.7315e-05u:,-2.87603e-06,2.66858e-05,-2.7214e-05
t:,63,xt:,0.007603,-0.0376254,0.048523,-5.99665e-05,-6.87334e-07,-4.62292e-05u:,-1.26111e-06,2.15251e-05,-2.11158e-05
t:,64,xt:,0.00579843,-0.0369418,0.0464778,-5.90664e-05,2.4711e-05,-6.89864e-05u:,-8.14474e-08,1.6839e-05,-1.57235e-05
t:,65,xt:,0.00407344,-0.0356393,0.0439129,-5.58413e-05,4.52524e-05,-8.62715e-05u:,7.24761e-07,1.26433e-05,-1.1012e-05
t:,66,xt:,0.00248248,-0.0338505,0.0409721,-5.09385e-05,6.13105e-05,-9.87501e-05u:,1.21764e-06,8.94046e-06,-6.94756e-06
t:,67,xt:,0.00106282,-0.0316965,0.0377805,-4.49152e-05,7.3298e-05,-0.000107058u:,1.45408e-06,5.72214e-06,-3.49051e-06
t:,68,xt:,-0.000162822,-0.0292856,0.034445,-3.82411e-05,8.16508e-05,-0.000111797u:,1.48676e-06,2.97075e-06,-5.96241e-07
t:,69,xt:,-0.00118379,-0.0267132,0.031056,-3.13043e-05,8.68129e-05,-0.000113525u:,1.3635e-06,6.61712e-07,1.78187e-06
t:,70,xt:,-0.00199922,-0.0240618,0.0276882,-2.44164e-05,8.92248e-05,-0.000112758u:,1.12677e-06,-1.23491e-06,3.6924e-06
t:,71,xt:,-0.00261592,-0.0214014,0.0244025,-1.782e-05,8.93136e-05,-0.000109965u:,8.13563e-07,-2.75275e-06,5.18372e-06
t:,72,xt:,-0.00304649,-0.0187898,0.0212469,-1.1696e-05,8.7485e-05,-0.00010557u:,4.55421e-07,-3.92788e-06,6.3039e-06
t:,73,xt:,-0.00330769,-0.0162739,0.0182584,-6.17116e-06,8.41177e-05,-9.99488e-05u:,7.85567e-08,-4.79734e-06,7.09889e-06
t:,74,xt:,-0.00341898,-0.0138899,0.0154639,-1.32565e-06,7.95592e-05,-9.34325e-05u:,-2.95766e-07,-5.39847e-06,7.61265e-06
t:,75,xt:,-0.0034013,-0.011665,0.0128818,2.79952e-06,7.41228e-05,-8.63096e-05u:,-6.50973e-07,-5.76763e-06,7.88655e-06
t:,76,xt:,-0.00327613,-0.00961769,0.0105228,6.19561e-06,6.80866e-05,-7.88274e-05u:,-9.74557e-07,-5.93998e-06,7.95915e-06
t:,77,xt:,-0.0030646,-0.00775951,0.00839169,8.87978e-06,6.16926e-05,-7.1195e-05u:,-1.25782e-06,-5.94844e-06,7.86565e-06
t:,78,xt:,-0.00278691,-0.0060956,0.00648779,1.08892e-05,5.51481e-05,-6.35864e-05u:,-1.49525e-06,-5.82369e-06,7.63815e-06
t:,79,xt:,-0.00246184,-0.00462587,0.00480627,1.22757e-05,4.86267e-05,-5.61434e-05u:,-1.68405e-06,-5.59375e-06,7.30545e-06
t:,80,xt:,-0.00210641,-0.00334592,0.00333889,1.31015e-05,4.22701e-05,-4.89787e-05u:,-1.82375e-06,-5.28384e-06,6.8931e-06
t:,81,xt:,-0.00173569,-0.00224792,0.00207481,1.34347e-05,3.61905e-05,-4.21791e-05u:,-1.91567e-06,-4.91624e-06,6.42352e-06
t:,82,xt:,-0.00136267,-0.00132141,0.00100125,1.33466e-05,3.04737e-05,-3.58088e-05u:,-1.96259e-06,-4.51047e-06,5.91618e-06
t:,83,xt:,-0.000998253,-0.000554003,0.000104111,1.29084e-05,2.5181e-05,-2.99117e-05u:,-1.96831e-06,-4.08315e-06,5.38768e-06
t:,84,xt:,-0.000651283,6.79637e-05,-0.000631536,1.21892e-05,2.03532e-05,-2.45149e-05u:,-1.9374e-06,-3.64836e-06,4.85203e-06
t:,85,xt:,-0.000328661,0.000558882,-0.00122099,1.12545e-05,1.60123e-05,-1.96308e-05u:,-1.87486e-06,-3.21756e-06,4.32082e-06
t:,86,xt:,-3.54749e-05,0.000933412,-0.00167958,1.01644e-05,1.21655e-05,-1.52599e-05u:,-1.78588e-06,-2.80006e-06,3.80346e-06
t:,87,xt:,0.000224827,0.00120609,-0.00202234,8.97346e-06,8.80673e-06,-1.13925e-05u:,-1.6757e-06,-2.40296e-06,3.30734e-06
t:,88,xt:,0.000450256,0.00139102,-0.00226381,7.72955e-06,5.91992e-06,-8.0111e-06u:,-1.54934e-06,-2.03158e-06,2.83813e-06
t:,89,xt:,0.000640086,0.0015016,-0.0024178,6.474e-06,3.4809e-06,-5.09209e-06u:,-1.41158e-06,-1.68957e-06,2.39992e-06
t:,90,xt:,0.000794657,0.00155039,-0.0024973,5.24145e-06,1.45957e-06,-2.60725e-06u:,-1.2668e-06,-1.37919e-06,1.99549e-06
